ID,country_satis,econ_sit,children_betteroff2,satisfied_democracy,financial20yr,diversity20yr,diversity20yr_fu,gender20yr,gender20yr_fu,religion20yr,religion20yr_fu,family20yr,family20yr_fu,fav_US,fav_China,fav_Russia,fav_India,fav_Pak,fav_Japan,partyfav_india_BJP,intthreat_chpower,INTTHREAT_USPOWER,intthreat_ruspower,intthreat_climatechange,intthreat_isis,intthreat_cyber,intthreat_NKorea,intthreat_econcondition,trade,trade_wages,trade_jobs,trade_prices,econ_power,respect_china,respect_us,US_WORLD_ROLE,world_role_China,world_role_russia,world_role_india,world_role_germany,world_role_UK,world_role_france,worldleader_USChina,describecountry_officials,describecountry_court,describecountry_corrupt,describecountry_walk,describecountry_election,describecountry_views,describecountry_sol,confid_trump,confid_xi,confid_putin,confid_merkel,confid_macron,confid_abe,confid_modi,USREL_BETTERWORSE,involved_US,interest_surveycountry,use_internet,own_cell_standalone,smartphone,social_net,cyberattack_infrastructure,cyberattack_elections,cyberattack_natsec,preparedcyberattack,prob_leaving,immig_moreless,planmove,whymove_jobs,whymove_violence,whymove_educ,whymove_family,prob_crime,prob_employ_opp,prob_rich_poor,prob_corrupt_biz,prob_terror,prob_rise_prices,prob_corrupt_officials,prob_air_pollution,prob_communal_relations,prob_schools,prob_healthcare,prob_Kashmir,fiveyears_prob_job,fiveyears_prob_terror,fiveyears_prob_corrupt,fiveyears_prob_richpoor,fiveyears_prob_comrel,fiveyears_prob_air,fiveyears_prob_prices,fiveyears_prob_Kashmir,Kashmir_military,fiveyears_rel_China,fiveyears_rel_Russia,fiveyears_rel_Pak,fiveyears_rel_US,indiaus_ties_mil,indiaus_ties_econ,threat_let,threat_pak,threat_china,sex,age,d_relig_india_A,d_relig2_india_A,evil_spirits,relbehavior_marking,relbehavior_symbols,relbehavior_altar,relbehavior_food,sexselect_abortion,relparticipate_sing,relparticipate_story,relparticipate_prayer,religion_import,d_educ_india,d_income_india,d_hhpeople,d_adult_us,d_ptyid_proximity_india,d_homephone_us,d_hhcell
47,2,4,2,8,3,3,2,3,8,3,8,2,2,8,8,9,2,8,8,2,8,8,8,8,8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,4,1,2,3,3,2,8,8,8,8,8,8,8,2,8,8,8,2,1,2,2,8,8,8,8,8,8,2,8,4,4,4,1,1,1,1,1,1,1,2,1,8,4,1,4,4,4,3,4,2,2,4,8,4,8,4,4,3,8,8,1,1,2,23,2,13,2,2,2,2,2,2,2,1,1,1,5,3,4,2,9,2,NA
48,2,8,1,8,8,8,NA,3,2,8,NA,8,NA,8,8,8,2,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,8,9,8,8,2,8,8,8,8,8,8,8,2,8,8,8,2,2,NA,2,9,8,8,8,8,8,2,8,8,8,8,2,1,2,1,1,1,1,1,1,1,2,1,4,4,4,3,8,8,8,8,8,3,8,4,8,8,8,8,1,8,2,30,1,13,2,2,2,2,2,8,1,1,1,1,1,2,4,3,6,2,2
49,8,3,2,8,3,8,NA,8,NA,3,2,3,2,8,8,8,2,4,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,NA,2,8,8,8,8,8,8,2,8,8,8,8,1,1,2,2,1,1,2,1,1,3,1,1,4,5,4,5,5,4,5,8,8,5,8,8,8,8,8,8,1,8,1,35,1,13,2,2,8,2,1,8,1,1,1,8,1,3,4,2,98,2,2
50,2,4,3,3,3,8,NA,8,NA,3,2,3,2,8,8,8,2,4,8,2,1,8,9,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,3,3,3,8,3,3,4,8,8,8,8,8,8,2,3,8,8,2,2,NA,2,8,8,8,8,8,8,2,3,4,2,3,2,1,3,1,1,2,1,2,1,2,2,1,5,4,4,4,5,4,4,4,3,4,8,5,2,8,9,1,1,8,1,65,1,13,2,2,2,2,1,2,2,2,2,1,1,98,6,4,98,2,2
51,1,4,2,3,3,8,NA,3,2,1,3,3,2,8,3,8,2,3,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,4,3,8,1,3,3,8,8,8,9,8,8,4,8,8,8,8,2,NA,2,8,8,8,8,8,8,8,8,8,8,9,1,1,3,1,1,1,1,1,2,1,1,1,3,4,4,5,3,2,4,8,8,8,8,8,8,8,8,8,8,8,1,18,1,13,2,2,2,2,8,2,2,2,2,1,1,3,5,4,98,2,2
52,2,4,2,4,3,8,NA,3,2,1,8,3,8,8,8,8,2,8,8,2,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,3,2,2,3,3,3,8,8,8,8,8,8,2,8,8,8,1,1,1,1,8,8,8,8,8,8,2,4,4,4,4,1,1,4,2,1,1,2,3,2,1,2,8,5,5,4,4,4,4,4,5,8,8,8,8,8,8,8,8,8,8,2,21,1,13,2,2,2,2,2,2,2,2,2,1,6,3,4,4,9,2,NA
53,2,4,8,8,3,8,NA,8,NA,1,8,8,NA,8,8,8,2,4,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,8,9,8,4,8,3,8,8,8,9,8,8,2,8,8,8,2,2,NA,2,8,8,8,8,8,8,8,2,4,3,4,2,1,1,2,1,1,1,2,1,1,1,1,4,4,4,4,4,3,5,4,8,8,8,8,8,8,8,8,1,8,1,23,1,13,2,2,2,2,2,2,2,2,2,1,1,3,7,6,27,2,2
54,8,8,8,8,1,8,NA,3,3,1,2,8,NA,8,8,8,2,4,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,2,8,4,2,8,8,8,8,8,8,8,2,3,3,8,2,2,NA,2,8,8,8,8,8,8,2,2,3,2,3,1,1,1,1,1,1,1,2,1,1,1,1,4,4,4,8,5,5,8,4,1,8,8,8,8,8,8,8,1,2,1,28,1,13,2,2,2,2,2,2,2,2,2,1,1,3,4,3,98,2,1
55,2,8,8,8,2,1,2,1,1,1,1,2,2,3,4,8,1,4,8,2,8,8,8,8,8,8,8,8,3,8,8,8,8,8,8,8,8,8,1,8,8,8,8,2,1,8,1,3,2,2,8,9,8,8,8,8,2,8,8,8,2,1,2,2,8,8,8,8,8,8,8,9,8,9,9,1,1,1,2,1,1,8,4,1,1,1,2,1,4,8,1,3,8,4,2,8,8,8,8,4,8,8,1,1,1,2,20,2,13,2,8,2,2,2,2,2,2,2,1,4,5,8,3,9,2,NA
56,1,2,1,2,1,3,2,1,1,1,1,1,1,2,3,8,1,4,2,4,8,8,8,8,8,8,8,8,2,1,8,8,8,2,8,1,8,8,1,8,8,8,1,3,1,1,1,4,1,2,8,8,8,8,8,8,2,3,1,8,2,1,2,2,8,8,8,8,2,8,2,4,4,4,4,1,1,2,2,1,1,2,2,1,1,2,1,4,5,4,4,3,4,4,4,1,8,8,8,8,8,8,1,1,2,1,58,2,13,1,2,2,2,2,2,1,1,1,1,3,9,15,3,9,2,NA
57,2,2,2,3,1,3,2,1,1,1,3,1,1,2,3,8,1,4,2,2,8,8,8,1,1,1,8,8,1,8,8,1,1,8,8,1,2,8,2,2,8,8,1,2,1,2,3,2,1,4,8,9,8,8,8,8,2,8,8,8,2,1,2,2,8,8,8,8,8,8,2,3,4,4,4,1,1,3,2,1,1,1,2,1,1,1,1,4,4,4,5,5,3,3,5,4,8,8,4,2,2,8,1,1,2,1,45,2,13,2,2,2,2,2,2,2,8,2,1,6,6,5,2,15,2,NA
58,1,2,1,2,3,3,4,1,1,1,1,2,2,2,4,8,1,4,2,2,1,1,8,8,1,8,8,1,2,2,3,2,1,8,8,1,2,2,3,8,1,8,1,2,2,3,2,2,3,2,8,8,8,8,2,8,2,3,8,8,2,1,1,1,8,8,8,8,8,8,2,8,8,8,8,1,1,2,1,1,1,2,1,1,1,2,1,2,4,4,8,3,2,2,4,1,8,8,8,8,2,8,1,1,1,1,18,2,13,2,2,2,2,2,2,2,2,2,1,4,8,14,4,98,2,NA
59,1,8,1,3,3,3,3,3,3,1,1,3,3,2,3,1,2,1,2,2,8,8,8,8,8,8,9,8,8,8,3,3,1,8,8,8,8,8,2,9,8,8,1,4,2,4,2,2,2,2,8,8,8,8,8,8,3,3,8,8,2,2,NA,2,8,8,8,8,8,8,8,4,4,4,2,1,1,1,2,1,1,8,2,2,1,1,1,4,4,4,8,4,5,1,4,1,4,8,4,2,8,8,1,1,1,1,50,2,13,8,2,2,2,2,2,2,2,2,1,3,7,5,4,9,2,2
60,2,2,3,3,3,8,NA,8,NA,1,3,2,2,8,8,8,1,4,8,3,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,8,8,2,8,8,9,1,2,2,2,3,3,3,2,8,8,8,8,8,8,3,8,8,8,2,2,NA,2,8,8,8,8,8,8,8,8,8,8,8,1,1,2,2,1,2,1,3,2,1,1,1,4,5,4,4,4,5,5,8,8,8,8,9,8,8,9,8,1,9,2,18,2,13,8,8,2,2,8,2,8,2,2,1,4,4,8,7,9,2,2
61,1,2,1,3,1,3,3,1,1,1,1,2,2,3,3,2,1,4,2,2,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,1,8,8,2,8,8,8,1,2,1,3,4,1,1,3,8,8,8,8,8,8,2,3,8,8,1,1,1,1,8,8,8,8,8,8,2,2,2,3,2,1,1,2,2,1,1,1,2,2,1,1,1,4,8,8,2,8,4,1,2,1,8,8,4,8,8,8,1,1,8,1,22,2,13,2,2,2,2,2,2,2,2,2,1,4,9,14,8,9,2,NA
62,1,2,2,3,2,8,NA,1,1,1,1,2,2,2,8,8,2,4,8,3,8,8,8,8,8,8,8,8,8,3,2,8,1,8,8,8,8,8,2,8,8,8,1,3,2,2,3,2,2,2,8,8,8,8,8,9,3,1,1,8,2,2,NA,2,8,8,8,8,8,8,8,8,8,8,8,2,1,2,2,1,1,1,4,2,1,1,1,4,4,4,8,8,2,3,4,8,8,8,8,8,9,8,8,8,8,1,45,2,13,2,2,2,2,8,2,2,2,2,1,1,3,10,3,9,2,2
63,1,2,1,2,1,1,2,1,1,3,2,1,1,2,4,8,2,4,8,3,8,8,8,8,8,8,8,8,2,1,1,8,1,8,8,1,8,8,1,9,9,9,1,2,1,4,4,3,1,8,8,8,8,8,8,8,2,1,8,8,1,1,1,1,8,8,8,8,8,8,2,4,4,4,3,1,1,4,1,1,1,1,3,2,1,2,1,4,4,5,2,4,2,5,5,1,8,8,5,2,8,8,1,1,2,1,26,2,13,2,2,2,2,2,2,2,2,8,1,4,9,8,3,9,2,NA
64,2,4,2,3,3,8,NA,3,3,3,3,8,NA,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,2,2,NA,8,8,8,8,8,8,8,9,8,9,8,8,1,1,9,1,1,1,1,4,3,1,1,2,4,4,4,2,3,3,4,4,1,8,8,8,8,8,8,8,1,8,2,36,2,13,2,2,2,2,2,2,2,2,2,1,1,4,7,3,9,2,2
65,2,8,2,2,1,2,1,1,2,2,2,2,2,8,8,8,1,4,8,1,8,8,8,8,8,8,8,8,2,1,1,1,8,8,8,8,8,8,2,8,8,8,8,8,3,2,8,8,2,2,8,8,8,8,8,8,1,8,8,8,2,2,NA,2,8,8,8,8,8,4,2,2,4,4,4,8,1,2,2,4,2,1,3,4,2,2,1,3,2,3,2,2,2,3,2,1,8,8,3,8,1,1,8,1,8,2,53,1,13,1,2,1,1,1,2,1,1,1,1,1,4,6,3,6,2,1
66,1,2,1,1,1,2,1,1,1,1,1,2,1,8,8,8,1,4,8,2,8,8,8,8,8,8,8,8,2,1,1,2,8,8,8,8,8,8,1,8,8,8,8,4,2,2,2,1,3,3,8,8,8,8,8,8,2,1,1,1,2,2,NA,2,8,8,8,8,4,1,2,1,4,3,4,2,2,1,2,3,1,1,3,3,1,1,1,3,3,2,2,1,2,2,2,1,8,8,4,2,1,1,1,1,2,2,21,1,13,2,2,1,1,1,2,1,1,1,1,1,3,3,2,6,2,2
67,2,2,2,3,1,1,1,1,1,2,1,1,1,8,8,8,1,4,8,2,8,8,8,8,8,8,8,8,1,1,1,1,8,8,8,8,8,9,2,8,8,8,8,2,2,2,1,2,2,2,8,8,8,8,8,8,1,8,8,8,2,2,NA,2,8,8,8,8,1,4,2,2,8,8,8,4,2,3,2,8,1,4,8,2,8,3,8,2,3,3,2,3,2,2,2,1,8,8,4,8,1,1,8,1,8,2,22,1,13,1,1,1,1,1,2,1,1,1,2,1,4,12,5,99,1,1
68,1,2,1,2,1,1,2,1,1,2,1,2,2,2,4,2,1,4,2,1,1,2,2,8,1,1,1,8,2,1,1,2,1,8,8,1,2,2,2,8,8,8,1,3,2,1,1,1,1,3,1,3,8,8,2,3,1,1,1,1,2,1,2,2,1,1,1,2,3,4,2,1,4,3,4,1,2,2,2,2,2,2,3,3,2,3,3,2,3,3,3,2,1,3,3,1,3,3,3,2,1,1,8,1,1,1,35,1,13,1,1,1,1,1,2,1,1,1,1,4,3,7,2,6,1,NA
69,1,2,1,2,1,2,2,1,1,2,1,2,2,8,4,2,1,4,8,1,8,8,8,8,8,8,8,8,1,1,1,2,8,8,8,8,8,8,8,8,8,8,8,4,2,1,1,1,3,3,8,8,8,8,8,8,1,1,1,2,2,2,NA,2,8,8,8,8,4,8,2,1,3,4,3,2,2,2,2,3,2,2,4,3,2,2,2,2,3,2,2,3,2,2,3,1,8,8,3,8,1,1,8,1,2,1,63,1,13,1,1,1,1,1,2,1,1,1,1,1,2,2,2,99,2,2
70,1,1,1,1,1,1,1,1,1,1,1,2,2,8,4,2,1,4,8,1,2,3,3,3,1,3,2,3,8,8,8,8,1,8,8,8,8,8,1,8,8,8,8,2,2,3,2,1,3,2,8,8,8,2,8,2,1,1,1,1,2,2,NA,2,8,8,8,1,3,1,2,2,3,2,2,2,1,1,4,2,3,8,2,2,3,2,3,2,2,3,2,3,3,3,2,1,3,2,4,2,1,1,8,1,2,1,42,1,13,1,1,1,1,1,2,1,1,1,1,4,4,4,3,6,2,1
71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,2,2,1,3,3,1,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,3,2,1,1,1,1,3,8,8,8,8,8,8,1,1,1,1,1,1,1,1,8,8,8,1,8,8,2,2,3,4,3,2,3,2,2,2,3,2,3,2,3,2,1,2,3,3,3,2,2,3,2,1,3,1,4,1,1,1,1,1,2,1,36,1,13,2,1,1,1,1,2,1,1,1,1,3,5,5,2,6,2,NA
72,1,2,1,2,1,1,1,1,1,2,1,2,2,8,8,8,2,8,8,2,8,8,8,8,8,8,8,8,1,1,1,1,8,8,8,8,8,8,2,8,8,8,8,2,2,2,2,2,1,2,8,8,8,8,8,8,1,8,8,8,2,1,2,2,8,8,8,8,4,4,2,2,2,2,4,3,2,2,2,3,3,2,2,2,3,3,2,3,3,2,2,2,3,3,3,1,4,2,4,5,1,1,1,1,1,2,38,1,13,2,1,1,1,1,2,1,1,1,2,3,4,5,4,98,2,NA
73,1,2,1,1,1,1,1,1,1,1,1,2,1,1,8,8,2,3,8,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,1,1,8,8,2,8,8,2,1,2,2,2,2,2,2,2,2,3,8,8,8,8,1,1,1,1,1,1,1,1,2,2,2,2,4,4,2,1,3,2,2,2,2,3,4,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,1,1,1,2,1,40,1,13,2,1,1,1,1,2,1,1,1,1,5,4,5,2,6,2,NA
74,2,2,1,1,1,1,1,1,1,2,1,1,1,8,8,4,1,4,8,2,8,8,8,8,8,8,8,8,8,1,1,1,8,8,8,8,8,8,2,8,8,8,8,1,2,1,2,2,9,4,8,8,8,8,8,8,1,1,1,2,2,1,2,2,2,2,2,2,4,4,2,2,2,2,3,2,2,3,2,3,2,2,2,2,3,1,2,2,3,2,2,2,2,2,4,1,2,8,4,8,2,2,2,2,1,2,27,1,13,1,1,1,1,1,2,1,1,1,1,5,5,4,2,6,2,NA
75,1,3,8,4,8,2,1,1,1,8,NA,8,NA,8,8,8,2,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,5,8,8,8,8,8,1,8,8,8,8,8,8,8,8,1,8,1,8,8,8,8,8,8,4,8,4,1,2,1,2,2,8,8,8,8,1,3,2,1,4,1,1,1,1,1,4,1,1,1,4,4,4,1,1,4,4,4,8,1,4,4,8,1,8,8,8,9,8,8,8,8,8,1,65,1,13,2,2,2,1,2,8,2,2,2,1,1,7,5,2,27,2,NA
76,2,2,2,3,3,2,2,1,1,1,2,1,1,2,4,8,1,4,2,2,1,2,1,2,1,1,1,1,2,2,2,8,1,8,1,1,8,8,1,8,1,8,1,2,4,1,1,4,1,1,2,8,8,8,8,8,2,1,8,2,1,1,1,1,1,2,1,2,3,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,5,4,5,2,5,4,2,1,2,8,2,2,2,2,1,1,1,1,34,1,13,2,2,2,1,1,2,2,2,2,4,10,9,5,4,20,1,NA
77,2,2,1,3,1,2,3,2,1,3,2,1,1,9,2,8,1,3,2,3,8,1,8,1,1,1,8,1,1,1,8,1,1,8,1,1,1,1,1,8,8,8,2,2,2,1,2,2,1,1,8,9,8,8,8,8,2,1,3,3,2,1,1,2,1,1,1,2,1,3,2,1,4,1,1,1,1,1,1,1,1,2,1,1,8,1,1,2,8,5,2,2,5,3,3,1,8,8,2,2,1,1,1,1,1,2,41,1,13,1,2,2,1,1,2,2,2,1,4,5,8,4,2,6,2,NA
78,2,4,2,4,2,3,2,1,3,1,1,2,2,4,4,4,1,4,2,3,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,2,3,1,2,8,1,3,2,4,4,1,4,1,1,1,3,8,8,8,8,9,3,3,2,2,2,1,2,2,1,1,1,1,1,3,2,3,4,4,1,1,4,1,1,4,1,1,1,4,1,4,4,4,5,1,1,1,1,1,1,3,2,1,4,3,3,3,1,1,3,2,40,1,3,2,2,2,1,1,2,1,2,1,3,9,9,3,1,27,2,NA
79,2,2,1,2,1,1,1,1,1,1,1,1,1,8,4,3,1,4,3,2,8,8,8,8,8,8,8,1,2,1,1,1,8,2,2,1,8,8,8,8,8,8,8,4,2,1,1,1,2,4,8,8,8,8,8,8,1,1,1,1,2,1,2,2,8,8,8,8,4,4,2,1,4,4,4,3,2,2,2,2,2,2,4,4,4,1,2,3,3,2,2,3,4,3,3,1,2,2,3,2,2,1,1,1,2,1,27,1,13,2,2,1,1,1,2,1,1,1,2,3,3,5,2,98,2,NA
80,8,2,1,2,1,1,1,1,1,2,1,1,1,8,8,8,2,8,8,2,8,8,9,8,8,8,8,8,3,2,2,2,8,8,8,8,8,8,8,8,8,9,8,2,2,2,1,1,3,2,8,8,8,8,8,8,1,8,1,8,2,1,2,2,8,8,8,8,4,4,2,2,3,2,1,2,2,2,2,2,8,2,4,3,2,1,2,8,2,2,2,2,2,3,2,8,8,8,8,8,8,8,8,2,8,2,25,1,13,1,1,1,1,1,2,1,1,1,2,1,2,5,2,98,2,NA
81,2,3,1,3,2,3,2,1,1,1,1,2,2,8,8,2,1,4,8,2,8,8,3,8,1,8,8,8,2,1,1,1,8,9,8,8,8,8,2,9,8,8,8,4,1,2,1,2,1,2,8,8,8,8,8,8,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,8,1,1,1,1,1,1,1,1,1,1,8,1,1,1,3,4,4,3,8,4,8,2,1,8,8,2,8,1,8,8,1,8,1,47,5,1,2,2,2,1,1,2,2,2,2,1,1,6,6,5,9,2,NA
82,8,4,1,8,1,2,1,1,1,1,1,1,1,8,8,8,1,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,8,8,1,1,1,1,1,1,8,8,8,8,8,8,1,8,8,8,2,1,2,2,1,8,8,1,1,2,2,1,8,1,2,1,1,1,8,1,1,8,1,8,1,1,1,2,2,4,4,8,4,8,3,1,8,8,8,8,1,8,8,8,8,1,55,1,13,2,2,2,1,1,2,2,2,1,1,1,4,5,3,9,2,NA
83,2,2,1,2,1,3,1,1,1,2,1,1,1,1,4,2,1,3,2,4,1,8,3,1,1,1,8,1,2,1,2,2,1,2,1,1,3,8,1,1,8,2,1,4,2,4,4,4,2,2,2,4,8,2,8,8,2,1,1,1,2,1,2,2,1,1,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,8,2,2,3,2,4,8,4,1,4,8,9,1,1,2,28,5,1,2,2,2,1,1,2,2,1,1,1,4,4,3,2,9,2,NA
84,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,3,3,3,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,NA,2,1,1,8,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,4,4,1,1,2,2,4,1,1,1,4,1,4,1,8,1,4,1,78,5,1,2,1,1,1,2,2,1,1,1,1,1,5,7,6,2,2,1
85,1,3,2,1,1,1,1,1,1,1,1,2,2,4,4,4,1,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,8,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,4,2,1,2,3,4,1,1,1,2,1,1,1,35,1,9,1,2,2,1,2,2,1,1,1,1,3,5,5,2,6,2,NA
86,1,2,1,2,1,2,1,1,1,1,1,1,1,2,4,2,1,4,2,2,2,3,3,2,1,3,3,2,2,1,1,1,1,1,1,1,3,2,2,8,2,8,1,1,2,2,2,2,1,2,2,4,8,9,8,8,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,2,3,4,3,5,2,2,2,8,1,1,1,25,1,13,2,2,1,1,1,2,2,2,2,1,6,6,9,5,99,2,NA
87,1,2,1,2,1,1,1,1,1,1,1,2,2,8,2,2,1,4,8,1,1,8,2,2,1,3,1,1,3,1,2,1,3,1,8,1,2,2,1,8,8,8,1,2,2,2,1,1,3,8,2,8,8,1,1,8,1,1,1,2,1,1,1,1,2,4,4,2,4,1,2,1,3,2,3,2,1,2,2,3,1,3,3,2,2,1,2,3,2,3,2,3,2,3,8,1,2,8,4,8,1,1,2,1,2,2,24,1,13,1,1,1,1,1,2,1,1,1,1,5,3,4,2,9,2,NA
88,1,1,1,1,1,1,1,1,1,2,1,1,1,8,8,8,2,4,8,1,3,2,3,3,3,1,3,3,1,1,2,1,4,1,2,1,2,1,2,2,2,1,2,4,2,2,1,1,2,3,2,2,1,8,2,8,1,1,1,1,2,1,1,2,4,4,4,1,4,3,2,1,4,3,3,3,3,2,2,2,3,2,4,2,1,1,2,3,3,2,2,2,2,2,3,1,2,2,4,2,1,1,1,1,2,2,24,1,13,1,1,1,1,1,2,1,1,1,2,1,3,4,2,98,2,NA
89,1,1,1,2,1,1,1,1,1,2,1,1,1,8,8,8,1,4,9,1,8,8,8,8,8,8,8,8,8,1,1,8,8,8,8,8,8,8,8,8,8,8,8,3,2,3,3,2,2,2,8,8,8,8,8,8,1,8,2,8,2,1,2,2,8,8,8,8,4,8,2,1,4,4,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,3,3,1,8,8,4,8,8,8,8,1,8,1,65,1,13,1,1,1,1,1,2,1,1,1,2,1,3,13,7,98,2,NA
90,1,2,1,2,1,2,1,1,1,1,1,2,2,8,2,8,1,8,8,1,2,8,2,2,2,8,8,8,1,1,1,2,8,1,8,1,8,8,1,8,8,8,2,4,2,1,3,1,2,8,8,8,8,8,8,8,1,8,8,8,2,2,NA,1,8,8,8,8,4,4,1,1,4,3,4,4,1,4,3,3,4,4,4,4,3,4,4,3,3,3,2,2,2,3,8,1,8,8,8,8,1,2,8,1,8,1,19,2,13,1,1,1,1,1,2,1,1,1,1,3,5,4,4,9,2,1
91,1,2,1,1,1,2,1,1,1,1,2,1,1,8,8,8,1,4,8,3,8,2,8,2,8,1,1,2,2,1,1,1,8,1,1,1,8,8,1,8,8,8,3,4,1,1,1,1,3,2,2,2,8,8,8,8,3,8,1,2,2,1,2,2,4,4,4,1,4,4,2,1,4,3,4,2,1,2,2,3,2,2,3,2,1,4,3,3,3,3,2,2,3,2,2,1,8,8,4,8,1,1,1,1,2,1,27,2,13,2,1,1,1,1,2,1,1,1,1,2,3,5,2,9,2,NA
92,8,1,1,2,1,2,1,1,1,2,1,1,1,8,8,8,1,4,8,1,8,8,8,8,8,8,8,2,1,1,1,1,8,8,8,8,8,8,2,8,8,8,8,4,1,2,4,1,3,8,8,8,8,8,8,8,1,8,8,8,2,1,2,2,8,8,8,8,4,4,2,1,4,4,3,3,1,1,3,4,1,3,3,2,3,2,3,3,3,3,2,2,2,3,8,1,8,8,4,8,1,2,8,1,8,2,42,1,13,1,1,1,1,1,2,1,1,1,1,1,3,8,4,98,2,NA
93,1,2,1,2,1,2,1,1,1,1,1,1,8,8,8,8,1,4,8,2,2,8,8,2,8,3,8,8,2,1,1,1,8,8,8,1,8,8,1,8,8,8,8,4,2,8,1,1,2,3,8,8,8,8,8,8,1,1,1,2,2,2,NA,2,8,8,8,1,4,8,2,1,4,3,2,3,4,2,2,2,2,2,2,2,8,2,3,3,2,3,2,2,2,2,4,1,8,8,4,2,1,1,1,1,2,2,21,1,13,1,1,1,1,1,2,1,1,1,1,5,3,10,4,98,1,1
94,1,2,1,2,1,1,1,1,1,1,1,1,1,8,8,8,1,4,8,1,8,8,8,8,8,8,8,8,2,8,8,1,8,8,8,8,8,8,2,8,8,8,8,1,2,1,3,1,3,8,8,8,8,8,8,8,1,8,8,8,2,1,2,2,8,8,8,8,4,4,2,1,4,1,8,2,1,2,3,2,2,2,2,2,1,1,3,2,2,2,2,2,1,3,2,8,8,8,4,8,1,2,8,1,8,1,32,1,13,2,1,1,1,1,2,1,1,1,1,3,2,4,2,98,2,NA
95,2,4,2,4,2,1,2,2,2,3,2,2,2,2,4,2,2,4,2,3,1,3,3,2,1,1,1,3,1,1,1,3,1,2,1,1,1,1,2,2,1,2,1,2,2,1,3,2,2,4,1,4,1,8,8,1,4,1,1,2,1,1,1,1,1,1,8,3,1,3,2,3,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,4,4,4,2,2,4,4,5,1,2,1,4,1,1,1,1,1,1,1,64,1,13,2,2,2,1,1,2,2,1,2,1,9,8,5,3,6,2,NA
96,1,4,1,4,1,1,2,1,1,2,1,2,2,4,4,4,1,4,4,1,1,1,1,1,1,1,1,2,1,2,2,1,1,8,1,1,2,2,1,2,1,2,1,2,1,2,4,1,1,1,8,8,4,8,8,8,1,2,2,2,2,2,NA,2,1,2,4,1,3,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,5,4,4,4,4,1,4,4,4,4,2,2,1,1,1,2,32,1,13,2,2,2,1,1,2,1,1,1,1,10,9,5,4,9,2,1
